review_text_processed,polarity
"['compr', 'toalh', 'banh', 'rost', 'nao', 'recom', 'ma', 'qualidad', 'praz', 'entreg', 'bastant', 'alto']",0.0
"['nao', 'entreg', 'dat', 'previst']",0.0
"['entreg', 'sup', 'rap']",1.0
"['produt', 'entreg', 'antes', 'praz', 'cheg', 'bem', 'embal', 'funcion', 'corret']",1.0
"['ola', 'bom', 'dia', 'realiz', 'compr', 'sit', 'loj', 'lannist', 'compr', 'jog', 'cap', 'almof', 'todav', 'receb', 'apen', 'dess', 'produt', 'dev', 'proced', 'aguard', 'contat']",0.0
"['compr', 'sempr', 'recom', 'show']",1.0
"['produt', 'semelh', 'original', 'entreg', 'rap']",1.0
"['rap', 'imagin', 'nao', 'frescur', 'entreg', 'favel']",1.0
['estress'],1.0
"['bom', 'relogi']",1.0
"['entreg', 'conform', 'promet']",1.0
"['produt', 'adquir', 'so', 'entreg', 'ja', 'vei', 'errad', 'falt', 'atenca', 'hor', 'empacot', 'produt']",0.0
[],1.0
"['so', 'acho', 'dev', 'ter', 'informaco']",1.0
"['produt', 'entreg', 'bem', 'antes', 'praz', 'bom', 'indic']",1.0
"['aind', 'nao', 'receb', 'produt', 'nao', 'avali']",0.0
"['compr', 'escov', 'cor', 'dour', 'mand', 'cor', 'ros', 'aind', 'coloc', 'caix', 'escov', 'dentr', 'outr', 'caix', 'marc', 'lak', 'tod', 'rasg', 'descas', 'consumidor']",0.0
"['produt', 'acord', 'anunc']",1.0
"['produt', 'nao', 'qualidad', 'imag', 'boa', 'opinia']",1.0
['bom'],1.0
"['otim', 'produt']",1.0
"['sempr', 'gost', 'lannist']",1.0
"['produt', 'otim', 'entreg', 'antes', 'esper']",1.0
"['gost', 'produt', 'cheg', 'bem', 'antes', 'praz']",1.0
"['excelent', 'recom']",1.0
"['lind', 'cheg', 'praz', 'certinh']",1.0
"['nao', 'gost', 'material', 'voc', 'sec', 'continu', 'molh', 'valor', 'dev', 'melhor', 'produt']",0.0
"['anunci', 'gn', 'podut', 'disponivel', 'glp', 'troc', 'junt', 'loj', 'comunicaca', 'deu', 'cert', 'percalc', 'especial', 'loj', 'vend', 'diferent', 'aparec', 'sit']",1.0
"['produt', 'entreg', 'praz', 'ordem']",1.0
"['produt', 'otim', 'receb', 'dentr', 'praz', 'estipul']",1.0
"['produt', 'aind', 'nao', 'entreg']",0.0
"['compr', 'control', 'komec', 'nao', 'vei', 'model']",0.0
"['pes', 'pod', 'melhor', 'acab']",1.0
"['entreg', 'antes', 'prazojust', 'dia', 'urso', 'sobrinh', 'faz', 'anos', 'present', 'delamuit', 'obrig']",1.0
"['fal', 'aparelh', 'j', 'nao', 'entreg']",1.0
"['cheg', 'bem', 'antes', 'prazogost', 'sup', 'indico', 'parabeniz', 'american', 'pois', 'acompanh', 'tud', 'ate', 'final', 'entreg', 'parabens']",1.0
"['otim', 'produt', 'cheg', 'antes', 'praz', 'inform']",1.0
"['gost', 'apen', 'empres', 'envi', 'produt', 'cuid', 'embalag', 'pois', 'receb', 'aromatiz', 'caix', 'sapat', 'imagens', 'pantuf', 'ros', 'pantuf', 'estamp', 'tigr']",1.0
['exelent'],1.0
"['aind', 'nao', 'receb', 'produt', 'compr']",0.0
"['cheg', 'antes', 'previst', 'bem', 'embal', 'segur']",1.0
"['otim', 'atend']",1.0
"['nao', 'receb', 'ate', 'agor', 'gost', 'sab', 'vou', 'dar', 'natal', 'netoqu', 'vou', 'receb', 'dinheir', 'volt', 'antes', 'natal']",0.0
['receb'],1.0
"['compr', 'voltag', 'vei', 'v']",0.0
['bom'],1.0
"['ouv', 'demor', 'grand', 'part', 'correi', 'entreg', 'produt', 'pois', 'grev', 'enfim', 'acab', 'tud', 'cert', 'receb', 'produt', 'certinh', 'recom', 'loj', 'tod', 'client']",1.0
['gost'],1.0
"['mes', 'compr', 'produt', 'aind', 'nao', 'receb', 'gent', 'pag', 'hor', 'ningu', 'satisfaca', 'quant', 'entreg', 'muit', 'falt', 'respeit']",0.0
['wol'],1.0
"['nao', 'entreg', 'produt', 'deu', 'satisfaca']",0.0
"['encomend', 'kit', 'bols', 'matern', 'filh', 'produt', 'entreg', 'antes', 'praz', 'alem', 'vei', 'produt', 'ped', 'lind', 'bem', 'embal', 'ame', 'compr', 'baratheon']",1.0
['gost'],1.0
"['produt', 'excelent', 'entreg', 'sup', 'rap']",1.0
"['ame', 'vei', 'certinh', 'cheg', 'bem', 'rap']",1.0
"['recom', 'sempr', 'sit', 'baratheon', 'pois', 'sempr', 'compr', 'sao', 'entregu', 'dentr', 'praz', 'sit', 'rap', 'valor', 'sempr', 'melhor', 'condico', 'atend', 'client', 'satisfatori']",1.0
"['otim', 'compr', 'bom', 'vendedorlev', 'temp', 'maior', 'esper', 'receb', 'aind', 'dentr', 'praz', 'legal']",1.0
"['bom', 'produt']",1.0
"['bom', 'recom']",1.0
"['entreg', 'atras', 'ser', 'correi', 'grev']",0.0
"['tud', 'perfeit']",1.0
"['rap', 'entreg']",1.0
['bom'],1.0
"['baratheon', 'arras', 'nov', 'entreg', 'produt', 'excelent', 'qualidad', 'dentr', 'praz']",1.0
"['loj', 'cumpr', 'tud', 'inform', 'dentr', 'praz', 'parabens']",1.0
"['receb', 'exat', 'compr', 'antes', 'praz', 'inform']",1.0
"['entreg', 'rap', 'produt', 'boa', 'qualidad', 'recom']",1.0
"['produt', 'cheg', 'rapidoador']",1.0
"['entreg', 'dias', 'pagament', 'produt', 'cheg', 'ache', 'pouc', 'frac', 'motor', 'maquin', 'costur', 'bem']",1.0
"['infeliz', 'entreg', 'model', 'diferent', 'compr', 'inferior', 'barat', 'lamentavel']",0.0
"['bom', 'cheg', 'praz', 'perfeit', 'condico']",1.0
"['apes', 'atras', 'recom', 'sim']",1.0
"['praz', 'entreg', 'pouc', 'long', 'surpres', 'desagradav']",1.0
"['sup', 'recoment', 'cheg', 'tod', 'embal', 'antes', 'praz', 'estipul']",1.0
"['bom', 'produt']",1.0
"['precis', 'produt', 'nao', 'entreg', 'aind', 'so', 'demor', 'pouc', 'comentari', 'aind']",0.0
"['embor', 'receb', 'produt', 'corret', 'praz', 'produt', 'vei', 'defeit', 'aguard', 'contat', 'fornecedor', 'efetu', 'troc']",1.0
"['entreg', 'bem', 'rap', 'produt', 'bel', 'estad']",1.0
"['gost', 'compr', 'bom', 'recom']",1.0
"['compr', 'elef', 'entreg', 'apen', 'elef', 'enquant', 'aind', 'nao', 'sei', 'receb', 'outr', 'pois', 'ja', 'reclam', 'nao', 'obtiv', 'retorn']",0.0
"['receb', 'produt', 'muit', 'agil', 'transparenc', 'cheg', 'ate', 'antes', 'esper', 'maior', 'satisfaca']",1.0
"['tud', 'transcorr', 'form', 'plen', 'satisfator', 'satisfeit']",1.0
['otim'],1.0
"['fiz', 'ped', 'itens', 'separ', 'entreg', 'so', 'receb', 'itens']",0.0
"['ador', 'compr', 'nest', 'sit', 'entreg', 'sao', 'sempr', 'antes', 'mercador', 'otim', 'qualidad', 'certez', 'indic', 'loj']",1.0
"['entreg', 'rapidissim', 'tud', 'ok', 'produt', 'excelent', 'compr', 'q', 'faz', 'feliz']",1.0
"['pens', 'produt', 'residenc', 'dev']",1.0
['otim'],1.0
"['recom', 'cheg', 'antes', 'praz']",1.0
"['outr', 'produt', 'entreg', 'lug']",0.0
['recom'],1.0
['otim'],1.0
"['gost', 'recom']",0.0
"['produt', 'conform', 'anunc', 'vei', 'antes', 'prazoperfeit']",1.0
"['loj', 'agil', 'produt', 'entregu', 'conform', 'combin', 'recom']",1.0
"['ate', 'present', 'dat', 'nao', 'receb', 'produt', 'compr', 'solicit', 'providenc']",0.0
"['otim', 'produt', 'entreg', 'antes', 'praz', 'previst', 'recom', 'tant', 'produt', 'quant', 'vendedor']",1.0
"['tud', 'ol']",1.0
"['produt', 'vei', 'incomplet', 'duas', 'bandeij', 'so', 'entreg', 'not', 'fiscal', 'vei', 'cobr', 'valor', 'duas', 'const', 'so', 'item', 'mesm', 'insatisfeit']",0.0
"['relogi', 'lind', 'bem', 'fot', 'ame']",1.0
"['servic', 'ruim']",0.0
"['tud', 'ok', 'produt', 'original', 'lacr', 'not', 'fiscal']",1.0
"['enrol', 'entreg']",0.0
"['gost', 'produt', 'entreg', 'bem', 'antes', 'dat', 'marc']",1.0
"['envi', 'solicitaco', 'sit', 'troc', 'enderec', 'receb', 'mensag', 'iam', 'lig', 'h', 'nao', 'lig']",0.0
"['compr', 'tapet', 'x', 'entreg', 'x', 'aguard', 'retorn', 'empres', 'devoluca', 'aind', 'nao', 'acontec', 'ger', 'seri', 'transtorn']",0.0
['ruim'],0.0
"['apen', 'ache', 'alto', 'assim', 'gost']",1.0
"['compr', 'prec', 'baixom', 'alem', 'diss', 'praz', 'produt', 'correspondent', 'anunci']",1.0
"['produt', 'nao', 'aparec', 'fot', 'vei', 'molh', 'cheir', 'fort', 'nao', 'compr', 'nov', 'men', 'indic']",0.0
['not'],1.0
"['entreg', 'perfeit', 'parabens']",1.0
"['pod', 'confi']",1.0
"['compr', 'caix', 'som', 'nao', 'cheg', 'voc', 'fal', 'iri', 'cheg', 'dia', 'ate', 'agor', 'nad', 'quer', 'problem', 'sej', 'resolv', 'nao', 'ire', 'procur', 'direit']",1.0
"['bom', 'dia', 'receb', 'caix', 'destin', 'mim', 'nom', 'enderec', 'dentr', 'produt', 'total', 'diferent', 'pertenc', 'jos', 'leandr', 'domingu', 'frudell', 'cpf']",0.0
"['fret', 'pod', 'barat']",1.0
"['produt', 'bom', 'loj', 'tbem', 'recom', 'tod', 'que', 'adquir', 'produt']",1.0
"['produt', 'pessim', 'qualidad', 'vei', 'danific', 'dinheir', 'jog']",0.0
"['produt', 'nao', 'cheg']",0.0
[],1.0
"['vem', 'atras', 'entreg', 'nao', 'primeir', 'vez']",0.0
"['receb', 'produt', 'bem', 'antes', 'praz', 'entreg', 'inform', 'ato', 'compr', 'ameii']",1.0
"['vendedor', 'otim', 'produt', 'excelent', 'entreg', 'antes', 'praz']",1.0
"['material', 'nao', 'igual', 'fot', 'nao', 'lev', 'men', 'espum', 'parec']",0.0
"['compr', 'kg', 'bicarbonat', 'entregu', 'soment', 'pacot', 'kg']",0.0
"['receb', 'produt', 'corret', 'praz', 'recom']",1.0
"['nao', 'receb', 'nao', 'poss', 'avali']",0.0
"['bom', 'atend']",1.0
"['pois', 'tel', 'encost', 'cadeir', 'rasg']",0.0
"['equip', 'parabens', 'prec', 'bom', 'entreg', 'rap', 'produt', 'qualidad', 'recom', 'aprov']",1.0
"['produt', 'qualidad', 'receb', 'antes', 'praz', 'parabens']",1.0
"['cheg', 'antes', 'previst', 'compr', 'sit', 'rap', 'confiavel', 'pratic']",1.0
"['entreg', 'rap', 'gost']",1.0
"['boa', 'qualidad', 'produt', 'gost', 'recom']",1.0
[],1.0
"['bom', 'recom']",1.0
"['gost', 'entreg', 'feit', 'antes', 'praz', 'bom']",1.0
"['tud', 'perfeit', 'produt', 'otim']",1.0
"['engan', 'fornecedor', 'nao', 'post', 'produt', 'ate', 'agor', 'not', 'fiscal', 'nao', 'recom']",0.0
"['produt', 'boa', 'qualidad', 'simpl', 'usar', 'confortavel', 'ergonom']",1.0
"['tapet', 'gigant', 'atend', 'bem', 'golden', 'retriv']",1.0
['otim'],1.0
"['otim', 'serv', 'certinh', 'fic', 'lind']",1.0
"['ador', 'compr', 'ness', 'loj', 'sup', 'recom']",1.0
"['motiv', 'avaliaca', 'ruim', 'enderec', 'entreg', 'errad', 'tent', 'comunic', 'antes', 'entreg', 'telefon', 'unic', 'so', 'vem', 'gravaca', 'dev', 'grand', 'demand', 'atendent', 'esta', 'ocup']",0.0
"['nao', 'receb', 'produt', 'compr', 'nenhum', 'informaca', 'total', 'insatisfeit', 'loj']",0.0
"['so', 'elogi', 'sup', 'recom']",1.0
"['tud', 'corr', 'conform', 'combin', 'entreg', 'feit', 'rap', 'pre', 'determin']",1.0
"['produt', 'bom', 'facil', 'coloc']",1.0
"['cheg', 'antes', 'praz']",1.0
"['receb', 'produt', 'defeit', 'quer', 'devolv', 'receb', 'val', 'compr', 'estorn', 'pagament', 'ja', 'outr', 'produt', 'carrinh', 'pra', 'resolv', 'problem', 'por', 'nao', 'consig', 'atend']",0.0
"['nao', 'dei', 'not', 'total', 'caus', 'entreg', 'demor', 'problem', 'caus', 'correi', 'nao', 'caus', 'loj', 'produt', 'original', 'vei', 'bem', 'embal', 'excelent', 'produt']",1.0
"['loj', 'maravilhor', 'nenhum', 'reclamaca', 'produt', 'deix', 'desej', 'frac', 'material', 'acab', 'nao', 'recom', 'produt']",0.0
"['entreg', 'dentr', 'praz']",1.0
"['gost', 'compr']",1.0
"['gost', 'aber', 'entreg', 'kit', 'jog', 'lencol', 'pois', 'aind', 'nao', 'receb', 'entreg', 'apen', 'kit', 'cobr', 'leit', 'dest', 'form', 'gost', 'sab', 'acontec', 'jog', 'lencol']",0.0
"['cheg', 'antes', 'dat', 'previst', 'produt', 'bonit']",1.0
"['tir', 'detalh', 'cadeir', 'vir', 'algum', 'manch', 'tant', 'part', 'branc', 'ros', 'manch', 'pret', 'material', 'pouc', 'fragil', 'mt', 'bonit', 'val', 'pra', 'quer', 'estil']",1.0
"['ta', 'atras', 'cheg', 'fac', 'reavaliaca']",0.0
"['fiz', 'ped', 'vei', 'outr', 'model', 'deix', 'desej', 'pouc', 'inter', 'consumidor', 'precis', 'entrar', 'cont', 'sit', 'nao', 'consig']",0.0
['comunicaca'],0.0
"['bom', 'produt', 'loj', 'cumpr', 'compromiss']",1.0
['otim'],1.0
"['falt', 'relogi']",0.0
"['ame', 'produt', 'process', 'entreg', 'filh', 'amou', 'fic', 'surpres', 'praz', 'pois', 'cheg', 'antes']",1.0
"['recom', 'sit']",1.0
"['rap', 'entreg']",1.0
"['aind', 'nao', 'receb']",0.0
"['acho', 'falt', 'respeit', 'client']",0.0
"['obrig', 'mant', 'inform', 'temp', 'tod', 'sobr', 'entreg']",1.0
"['tud', 'belez']",1.0
"['fiqu', 'chat', 'pois', 'produt', 'vei', 'quebr', 'descas']",0.0
"['extrem', 'satisfeit', 'uns', 'vez', 'produt', 'entreg', 'antes', 'praz', 'tud', 'corret', 'parabens']",1.0
"['produt', 'cheg', 'pras']",1.0
"['ache', 'dificil', 'mont', 'q', 'q', 'desmont', 'pra', 'coloc', 'lamp', 'produt', 'lind']",1.0
"['cheg', 'bem', 'antes', 'previst', 'dois', 'dias', 'mei', 'entreg', 'bom']",1.0
['otim'],1.0
"['otim', 'compr', 'entreg', 'rap', 'recom']",1.0
"['ameientreg', 'antes', 'dat', 'previstacontinu', 'assim']",1.0
"['otim', 'gost']",1.0
"['gost', 'atend']",1.0
"['indic', 'volt', 'compr', 'nest', 'loj', 'excelent']",1.0
"['aind', 'nao', 'possivel', 'avali', 'produt', 'entreg', 'sup', 'rap', 'bem', 'temp', 'present', 'natal', 'corr', 'tud', 'bem']",1.0
"['entreg', 'program', 'aind', 'nao', 'entreg', 'tent', 'estabelec', 'contat', 'diret', 'transport', 'targaryen', 'nao', 'retorn', 'ate', 'moment', 'reavali', 'receb']",0.0
"['produt', 'dentr', 'praz', 'entreg', 'tamb', 'conform', 'feit', 'ped']",1.0
"['nao', 'cheg', 'produt', 'ate', 'agor', 'ja', 'faz', 'mes', 'nad']",0.0
"['total', 'falt', 'respeit', 'consumidor', 'alem', 'nao', 'realiz', 'entreg', 'praz', 'enorm', 'long', 'period', 'ped', 'detalh', 'status', 'acompanh', 'process', 'nunc', 'lig']",0.0
"['n', 'gost', 'produt', 'n', 'oq', 'imagin', 'oq', 'eeper']",0.0
"['produt', 'entreg', 'anunc', 'dentr', 'praz']",1.0
"['ame', 'atenca', 'dad', 'fornecedor']",1.0
"['tud', 'cert', 'produt', 'entreg', 'por', 'not', 'fiscal', 'acompanh', 'produt', 'col', 'pacot', 'fit', 'ades', 'proteca', 'saquinh', 'plastic', 'tir', 'fit', 'nf', 'fic', 'avari']",1.0
"['celul', 'bom', 'gost', 'bem', 'rap', 'sup', 'lev', 'recom']",1.0
"['produt', 'entreg', 'antes', 'praz', 'parabens', 'sup', 'recom']",1.0
"['produt', 'nao', 'entreg', 'nao', 'entrar', 'contat', 'posica', 'dificuldad', 'resoluca', 'problem']",0.0
"['bom', 'produt', 'compr']",1.0
"['produt', 'bonit']",1.0
"['produt', 'esper', 'ador', 'recom']",1.0
"['quer', 'sab', 'dem', 'produt', 'itens']",0.0
"['produt', 'outr', 'cidad', 'nao', 'retirarpagu', 'fret', 'entreg', 'cas']",0.0
"['entreg', 'sup', 'rap', 'produt', 'otim', 'qualidad', 'recom', 'certez']",1.0
"['so', 'fiqu', 'chat', 'porqu', 'compr', 'proxim', 'vez', 'pod', 'descont']",1.0
"['rapidez', 'eficienc']",1.0
['fantast'],1.0
['ok'],1.0
"['bom', 'trabalh']",1.0
"['vei', 'falt', 'produt', 'compr', 'cortin', 'so', 'vei', 'resolv', 'problem', 'mud', 'avaliaca']",0.0
"['nao', 'test', 'aind']",1.0
['razoavel'],0.0
"['quer', 'troc', 'nao', 'consegu', 'cinc', 'dias']",0.0
"['fiz', 'seguint', 'ped', 'carreg', 'qi', 'fio', 'bas', 'premium', 'samsung', 'stand', 'wireless', 'cheg', 'baseus', 'fin', 'qi', 'carreg', 'fio']",0.0
"['produt', 'excelent', 'usar', 'dia', 'dia', 'ajud', 'postur', 'corret']",1.0
"['semprereceb', 'praz', 'produt', 'lind', 'ultra', 'satisfeit']",1.0
"['demor', 'receb', 'meis', 'cois', 'pra', 'present', 'ningu', 'merec', 'receb']",1.0
"['compr', 'rol', 'cab', 'mm', 'ate', 'agor', 'so', 'receb', 'ache', 'estranh', 'porqu', 'not', 'fiscal', 'vei', 'const', 'so', 'receb', 'esper', 'nao', 'ter', 'dor', 'cabec', 'nao', 'vou', 'recmend', 'loj', 'ate', 'resolv', 'situaca']",1.0
"['pagu', 'kits', 'so', 'receb']",0.0
"['rewcom', 'loj']",1.0
"['entreg', 'incomplet', 'falt', 'duas', 'pec']",0.0
"['bom', 'tud']",1.0
"['sempr', 'compr', 'lannist', 'nunc', 'problem', 'agor', 'receb', 'travesseir', 'nao', 'receb', 'mant', 'quer', 'sab', 'porqu', 'aguard', 'respost']",1.0
"['produt', 'conform', 'ped']",1.0
"['produt', 'bem', 'embal', 'cheg', 'rapid', 'recomend']",1.0
"['cap', 'ok']",1.0
"['lent', 'esta', 'defeit', 'nao', 'sei', 'cx', 'tod']",0.0
"['vei', 'apen', 'pendent', 'compr', 'not', 'identific', 'entreg', 'soment', 'agor']",0.0
"['cheg', 'antes', 'previst', 'jeit', 'q', 'ped', 'muit', 'lind', 'kit', 'certez', 'filh', 'vai', 'amar', 'obg']",1.0
"['vou', 'receb', 'aind', 'fic', 'pagament']",0.0
"['tud', 'corretofo', 'esper']",1.0
"['gost', 'pois', 'cheg', 'antes', 'praz', 'determin']",1.0
"['fiz', 'compr', 'itens', 'pagu', 'fret', 'esper', 'entreg', 'cas', 'por', 'faz', 'retir', 'correi', 'pra', 'surpres', 'chegu', 'cas', 'abri', 'caix', 'so', 'tin']",0.0
"['sup', 'recoment', 'receb', 'antes', 'praz', 'vei', 'tud', 'cert', 'fiqu', 'satisfeit', 'loj', 'not']",1.0
"['receb', 'antes', 'praz', 'tud', 'cert', 'satisfeit']",1.0
"['compr', 'facil', 'entreg', 'rap']",1.0
"['nao', 'receb', 'produt']",0.0
"['produt', 'qualidad']",1.0
"['produt', 'conform', 'anunci']",1.0
"['aind', 'nao', 'abri', 'pois', 'present', 'vai', 'abert', 'quintafeir', 'algum', 'problem', 'produt', 'avis']",1.0
"['nao', 'avali']",0.0
"['cheg', 'bem', 'antes', 'praz', 'exat', 'esper']",1.0
"['compr', 'organiz', 'port', 'mal', 'test', 'gost', 'produt', 'pratic', 'dobravel', 'ajust', 'perfeit', 'carrinh', 'transport', 'cheg', 'antes', 'praz']",1.0
"['tud', 'ok']",1.0
"['entreg', 'sup', 'rap', 'loj', 'confiavel']",1.0
"['otim', 'produt', 'conform', 'esper']",1.0
"['nao', 'instal', 'aind', 'produt', 'bom', 'acab', 'entreg', 'rap']",1.0
['boom'],1.0
"['primeir', 'compr', 'fiqu', 'satisfeitissim']",1.0
"['produt', 'qualidad']",1.0
"['nao', 'receb', 'produt', 'pagu', 'bolet', 'nao', 'explicaca', 'porqu', 'problem', 'entreg', 'gost', 'sab', 'pois', 'sempr', 'receb', 'tud', 'compr', 'aguard', 'respost']",0.0
"['produt', 'ok', 'entreg', 'praz', 'estabelec']",1.0
"['mand', 'email', 'ningu', 'retorn', 'quer', 'pagu', 'vez', 'ped', 'ped', 'estorn', 'pagament', 'ningu', 'retorn']",0.0
"['produt', 'conform', 'anunc', 'cheg', 'dentr', 'praz', 'bem', 'embal', 'recom', 'loj', 'parceir']",1.0
"['ped', 'vei', 'incomplet', 'falt', 'jog', 'tapet']",0.0
"['otim', 'loj', 'produt', 'qualidad', 'prec', 'excelent', 'gost', 'compr', 'recom', 'tod']",1.0
"['otim', 'atend']",1.0
"['otim', 'produt', 'otim', 'vendedor']",1.0
"['nao', 'receb', 'produt']",0.0
"['receb', 'antes', 'praz', 'otim', 'loj', 'produt', 'intact']",1.0
"['recom', 'entreg', 'bem', 'antes', 'praz']",1.0
"['compr', 'produt', 'vei', 'outr', 'inferior']",0.0
"['so', 'receb', 'item', 'ped']",0.0
"['complic', 'dar', 'ate', 'opinia', 'pra', 'comec', 'caix', 'avari', 'produt', 'total', 'diferent', 'compr', 'total', 'decepca']",0.0
"['fot', 'nao', 'elast', 'bord', 'vei', 'elast', 'ja', 'compr', 'fat', 'nao', 'ter', 'elast', 'prefir', 'nao', 'nenhum', 'abertur', 'lateral']",1.0
"['rol', 'cheg', 'junt', 'dias', 'antes', 'praz', 'compr', 'anterior', 'targaryen', 'entreg', 'rol', 'dat', 'diferent', 'ades', 'boa', 'qualidad', 'colocaca', 'exig', 'muit', 'habil', 'pacienc']",1.0
"['sup', 'recom', 'mim', 'agradavel', 'surpres', 'nivel', 'atend', 'amaricanascom', 'sensacional']",1.0
"['pagu', 'unidad', 'produt', 'so', 'receb']",0.0
"['obrig', 'atenca', 'compr', 'entreg', 'ate', 'antes', 'praz']",1.0
"['produt', 'entreg', 'praz', 'combin', 'fiqu', 'satisfeit', 'compr', 'desd', 'ja', 'agradec', 'envolv', 'process']",1.0
['recom'],1.0
"['entreg', 'nf', 'unidad', 'compradasm', 'entreg', 'apen', 'aguard', 'respost', 'empres', 'respeit', 'ocorr']",0.0
"['sempr', 'compr', 'aqu', 'porqu', 'tod', 'process', 'rap']",1.0
"['ola', 'descrica', 'produt', 'nao', 'correspond', 'model', 'receb']",0.0
"['produt', 'previsa', 'entreg']",0.0
"['nao', 'receb', 'produt', 'nao', 'recom', 'lannist', 'targaryen', 'duas', 'empres', 'irresponsav', 'desonest', 'vou', 'alert', 'pud', 'evit', 'ser', 'engan', 'voc']",0.0
"['ocul', 'quebr', 'nao', 'segur', 'celul']",0.0
"['n', 'sei', 'oq', 'acontec', 'culp', 'correi', 'n', 'ja', 'pass', 'praz', 'entreg', 'nd', 'aind', 'ja', 'dias', 'par', 'so', 'lug', 'ate', 'dat', 'hj', 'n', 'sei', 'oq', 'faz']",0.0
"['receb', 'produt', 'dentr', 'praz', 'otim', 'produt', 'satisfeit']",1.0
"['excelent', 'atend']",1.0
['otim'],1.0
"['produt', 'cheg', 'sup', 'rap', 'tud', 'cert', 'mercador']",1.0
"['bom', 'receb', 'antes', 'dat', 'sup', 'rap']",1.0
"['gost', 'tod', 'servic', 'gost', 'tod', 'mercador', 'alem', 'receb', 'cas', 'pod', 'retir', 'algum', 'loj', 'tamb', 'abs']",1.0
"['aguard', 'posica', 'sobr', 'ped', 'alem', 'nao', 'pod', 'present', 'filh', 'aniversari', 'tamb', 'nao', 'sequ', 'respost']",0.0
"['cheg', 'praz', 'tud', 'cert']",1.0
"['demor', 'entreg']",0.0
"['receb', 'cert', 'transtorn', 'primeir', 'compr']",1.0
"['entreg', 'rap', 'recom']",1.0
"['tud', 'perfeit', 'transaca']",1.0
"['nao', 'recom', 'pois', 'inves', 'entreg', 'produt', 'compr', 'entreg', 'outr']",0.0
"['produt', 'cheg', 'praz', 'bem', 'embal', 'perfeit', 'estad', 'excelent']",1.0
"['cadeir', 'boa']",1.0
['bom'],1.0
"['decepcion', 'atras', 'entreg', 'pois', 'ate', 'moment', 'nao', 'receb', 'produt', 'compr', 'dia', 'out']",0.0
"['mochil', 'grand', 'boa', 'qualidad', 'pouc', 'diviso', 's', 'compart', 'bom', 'cust', 'benefici']",1.0
"['falt', 'informaca', 'produt', 'compost', 'lamp']",0.0
"['segund', 'compr', 'mes', 'gost', 'bastant', 'entreg', 'antes', 'praz', 'bom']",1.0
"['produt', 'cheg', 'antes', 'praz']",1.0
"['produt', 'excelent', 'entreg', 'rap', 'compr']",1.0
"['segund', 'vez', 'adquir', 'mercador', 'nest', 'loj', 'satisfeit', 'vez', 'obrig']",1.0
"['produt', 'entreg', 'dentr', 'praz', 'previst']",1.0
"['produt', 'boa', 'qualidad', 'entreg', 'antes', 'praz']",1.0
['gost'],1.0
"['hoj', 'ja', 'entreg', 'marc', 'dia', 'nao', 'nenhum', 'tip', 'feedback', 'part', 'empres', 'sobr', 'atras']",0.0
"['esper', 'produt', 'ate', 'seman', 'vem', 'nao', 'cheg', 'vou', 'procur', 'direit', 'esper', 'soluca']",0.0
"['pagu', 'fret', 'produt', 'entreg', 'retir', 'agenc', 'correi']",0.0
"['material', 'frac']",1.0
"['loj', 'nao', 'respons', 'entreg', 'produt', 'continu', 'sit', 'baratheonpo', 'ja', 'ligu', 'var', 'vez', 'baratheon', 'q', 'diss', 'q', 'entrar', 'contat']",0.0
"['gost', 'compr', 'ness', 'loj', 'sid', 'bem', 'atend']",1.0
['recomendadissim'],1.0
"['sup', 'rap', 'entreg', 'fic', 'surpres', 'rapidez']",1.0
"['produt', 'entreg', 'dia', 'praz', 'cheg', 'defeit', 'ate', 'hoj', 'aguard', 'email', 'targaryen', 'devolv', 'obter', 'realment', 'compr', 'nao', 'indic', 'ningu', 'compr', 'stark']",0.0
"['produt', 'cheg', 'residenc', 'sim', 'produt', 'hav', 'feit', 'ped', 'por', 'produt', 'nao', 'padro', 'dev', 'encontr', 'falt', 'total', 'respeit']",0.0
"['compr', 'produt', 'falara', 'iri', 'entreg', 'ate', 'dia', 'receb', 'mensag', 'fal', 'produt', 'entreg', 'dia', 'noit', 'nao', 'recebiat', 'moment', 'nao', 'entreg', 'favor', 'verific', 'ai']",0.0
"['nest', 'ped', 'vei', 'falt', 'jog', 'lenco', 'conform', 'email', 'envi']",0.0
"['util', 'necessari', 'necessit', 'fic', 'temp', 'sent']",1.0
"['tud', 'perfeit', 'melhor']",1.0
['bom'],1.0
"['aind', 'nao', 'receb', 'nao', 'sei', 'motiv']",0.0
"['produt', 'vei', 'falt', 'fac', 'maior', 'indign', 'prec', 'pagu', 'so', 'justific', 'viess', 'fac', 'descrica', 'diz', 'tabu', 'cinc', 'fac']",0.0
